CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15733247,850,France,Male,33,10,0.0,1,1,0,4861.72,1
15692463,799,Spain,Female,28,3,142253.65,1,1,0,45042.56,0
15611430,690,France,Male,54,5,0.0,1,1,0,12847.61,1
15600583,633,France,Male,31,1,0.0,1,1,0,48606.71,0
15771742,580,Germany,Male,38,9,115442.19,2,1,0,128481.5,1
15608226,513,Spain,Male,72,3,98903.06,1,1,1,81251.24,0
15812191,553,France,Male,33,4,118082.89,1,0,0,94440.45,0
15666453,611,Germany,Female,29,4,78885.88,2,1,1,26927.69,0
15720929,604,France,Female,47,8,62094.71,3,0,0,9308.1,1
15634310,509,France,Male,30,6,0.0,2,1,0,180598.86,0
15778897,630,France,Female,28,1,0.0,2,1,1,133267.78,0
15592761,710,France,Male,40,5,0.0,2,0,0,162878.96,0
15790067,614,Spain,Male,39,3,151914.93,1,0,0,56459.45,0
15764174,612,Spain,Female,26,4,0.0,2,1,1,179780.74,0
15693817,539,Spain,Male,28,5,0.0,2,1,0,48382.4,0
15616529,613,Spain,Male,34,3,0.0,1,1,1,41724.72,0
15576550,619,Spain,Female,38,1,0.0,1,1,0,112442.63,1
15588235,654,France,Female,24,8,145081.73,1,1,1,130075.07,0
15608595,748,France,Female,39,3,157371.54,1,0,1,97734.3,0
15599591,600,Germany,Female,39,7,88477.36,2,1,0,58632.37,0
15723989,646,France,Male,40,5,93680.43,2,1,1,179473.26,0
15786153,644,Germany,Male,47,9,137774.11,2,1,0,151902.78,0
15577313,619,France,Male,44,3,116967.68,1,1,0,5075.17,1
15677105,706,Germany,Female,46,4,105214.58,1,1,0,108699.59,1
15701081,785,France,Male,36,2,0.0,1,0,1,61811.1,0
15577999,850,France,Female,62,1,124678.35,1,1,0,70916.0,1
15812210,497,Germany,Female,32,8,111537.23,4,1,1,9497.99,1
15790763,599,Spain,Female,49,2,0.0,2,1,0,111190.53,0
15734999,634,Spain,Male,36,2,85996.19,1,1,0,15887.68,0
15810944,586,France,Female,35,7,0.0,2,1,0,70760.69,0
15570002,625,Germany,Female,55,8,118772.71,4,0,0,135853.62,1
15709135,691,Germany,Male,30,7,101231.77,2,0,0,156529.44,0
15743490,795,Germany,Female,56,9,94348.94,1,1,0,29239.29,1
15651369,626,France,Male,21,1,0.0,2,1,0,66232.23,0
15720838,689,Spain,Female,31,3,139799.63,1,0,1,120663.57,0
15569526,601,France,Male,40,10,98627.13,2,0,0,77977.69,0
15750803,693,France,Female,30,6,127992.25,1,1,1,50457.2,0
15807595,485,Germany,Male,51,7,144244.59,2,1,0,51113.14,0
15670528,787,Germany,Male,43,0,132217.45,1,1,0,20955.03,1
15598892,828,France,Male,30,4,73070.18,2,0,0,161671.15,0
15612358,573,Germany,Male,35,9,134498.54,2,1,1,119924.8,0
15614847,674,France,Female,45,6,72494.69,1,0,1,140041.78,0
15720463,796,France,Male,30,2,137262.71,2,1,0,62905.29,0
15755731,635,Germany,Male,53,8,117005.55,1,0,1,123646.57,1
15780056,660,Spain,Male,33,4,0.0,1,1,0,29664.45,0
15659327,520,France,Male,49,5,121197.64,1,1,0,72577.33,1
15754443,443,France,Female,35,9,108308.0,1,1,0,129031.19,1
15573319,493,Germany,Female,35,8,178317.6,1,0,0,197428.64,0
15634602,619,France,Female,42,2,0.0,1,1,1,101348.88,1
15744614,541,France,Male,37,9,118636.92,1,1,1,73551.44,0
15583692,591,Germany,Female,35,2,90194.34,2,1,0,57064.57,0
15710978,715,Germany,Male,42,2,88120.97,2,1,1,21333.22,0
15645095,674,France,Female,28,3,0.0,1,1,0,51536.99,0
15589475,591,Spain,Female,39,3,0.0,3,1,0,140469.38,1
15705009,649,France,Female,56,8,156974.26,1,1,0,89405.26,1
15602034,697,France,Female,34,2,126558.92,1,1,0,73334.43,0
15792726,470,France,Female,25,8,127974.06,2,1,1,183259.35,0
15812706,627,Spain,Male,49,4,111087.5,1,0,1,146680.25,0
15605036,704,Spain,Female,37,9,155619.58,1,1,1,135088.58,0
15776156,521,France,Male,27,4,121325.84,1,1,1,164223.7,1
15695174,654,France,Male,29,4,132954.64,1,1,1,146715.07,0
15609704,608,France,Female,33,4,0.0,1,1,0,79304.38,1
15616431,608,France,Male,33,4,0.0,1,0,1,130474.03,0
15625759,729,France,Male,30,9,0.0,2,1,0,151869.35,0
15660144,660,France,Male,38,4,0.0,2,0,0,88080.43,0
15712409,749,Germany,Male,66,6,182532.23,2,1,1,195429.92,0
15633260,600,France,Male,37,1,142663.46,1,0,1,88669.89,0
15683195,719,France,Male,32,9,146605.27,1,1,1,77119.45,0
15626457,671,France,Male,31,0,116234.61,1,1,0,172096.08,0
15805062,667,Spain,Male,38,1,87202.38,1,1,1,77866.91,0
15706729,662,France,Male,38,0,105271.56,1,0,1,179833.45,0
15679818,636,Germany,Male,67,7,136709.35,1,0,1,66753.1,1
15643392,742,France,Male,31,4,105239.1,1,1,1,19700.24,0
15640078,660,Germany,Female,39,5,135134.99,1,1,0,173683.0,1
15768945,627,France,Male,27,1,62092.9,1,1,1,105887.04,0
15601045,655,Spain,Male,37,8,163708.58,2,0,0,76259.23,0
15702919,729,Germany,Male,30,6,63669.42,1,1,0,145111.37,0
15707007,743,France,Female,39,8,0.0,1,1,0,94263.44,0
15749123,743,Spain,Male,45,7,157332.26,1,1,0,125424.42,0
15628600,807,Germany,Female,31,1,141069.18,3,1,1,194257.11,0
15782231,521,France,Male,38,6,0.0,2,1,0,51454.06,0
15671345,531,Spain,Female,42,6,75302.85,2,0,0,57034.35,0
15686137,456,Spain,Male,32,9,147506.25,1,1,1,135399.21,0
15785815,670,Germany,Male,31,1,142631.54,2,1,1,175894.24,0
15630698,745,France,Female,55,9,110123.59,1,0,1,51548.14,1
15810716,750,Germany,Male,42,8,151836.36,2,1,0,68695.38,0
15654274,540,France,Male,37,6,0.0,2,1,0,141998.89,0
15748414,526,Spain,Female,33,8,114634.63,2,1,0,110114.38,1
15736399,606,Spain,Male,42,10,0.0,2,1,0,177938.52,0
15647782,729,Germany,Male,36,8,152899.24,2,1,0,177130.33,0
15724251,682,Germany,Female,29,6,101012.77,1,0,0,32589.89,1
15781884,624,Germany,Male,27,9,94667.29,2,0,1,4470.52,0
15779414,696,Spain,Male,40,3,153639.11,1,1,1,138351.68,0
15794413,416,France,Male,32,0,0.0,2,0,1,878.87,0
15815364,736,Spain,Female,28,2,0.0,2,1,1,117431.1,0
15703037,618,France,Male,37,5,0.0,1,0,1,178705.45,1
15611544,701,Germany,Male,36,7,95448.32,2,1,0,189085.07,0
15614491,539,France,Male,39,3,139153.68,2,1,0,147662.33,0
15618225,741,Germany,Male,36,8,116993.43,2,1,0,168816.22,0
15570835,491,Germany,Female,57,4,112044.72,1,1,1,41229.73,1
15793197,676,France,Female,34,8,100359.54,1,0,0,46038.28,0
15617705,609,France,Female,39,8,141675.23,1,0,1,175664.25,0
15581700,615,Germany,Male,43,3,86920.86,1,1,1,150048.37,0
15647842,601,Germany,Female,48,8,120782.7,1,1,0,63940.68,1
15743538,710,France,Female,31,1,0.0,2,1,0,20081.3,0
15733888,668,Spain,Female,36,3,133686.52,1,1,0,190958.48,1
15768137,667,Spain,Female,23,6,136100.69,2,0,0,169669.33,1
15738267,544,France,Female,64,3,124043.8,1,1,1,111402.97,1
15795738,789,France,Male,31,4,175477.15,1,1,1,172832.9,0
15645572,743,France,Female,40,6,0.0,1,1,0,28280.8,1
15595991,585,France,Male,54,8,87105.32,1,1,1,55346.14,0
15749947,665,France,Female,44,7,0.0,2,1,1,66548.58,0
15636428,703,Spain,Female,45,1,0.0,1,1,0,182784.11,1
15655648,610,France,Female,25,2,0.0,2,1,0,123723.83,0
15802256,439,France,Male,28,7,110976.23,2,1,0,138526.96,0
15743759,619,France,Male,39,5,0.0,2,1,1,158444.61,0
15804962,606,France,Male,36,1,155655.46,1,1,1,192387.51,1
15705313,707,France,Female,33,2,58036.33,1,1,1,83335.78,0
15622507,748,Germany,Female,40,3,103499.09,2,0,0,38153.19,0
15780212,592,France,Male,37,4,212692.97,1,0,0,176395.02,0
15757559,595,France,Female,53,7,0.0,2,1,0,41371.68,1
15646720,628,Spain,Female,55,7,0.0,3,1,0,85890.75,1
15814267,550,France,Male,22,6,154377.3,1,1,1,51721.52,0
15635502,443,France,Male,44,2,0.0,1,1,0,159165.7,0
15635125,566,Spain,Male,63,2,120787.18,2,1,1,52198.84,0
15706223,715,Spain,Male,38,2,96798.79,2,1,1,4554.67,0
15657529,714,Germany,Male,53,1,99141.86,1,1,1,72496.05,1
15745080,634,France,Male,26,8,0.0,1,1,0,21760.96,0
15566563,777,France,Female,30,4,137851.31,1,1,0,5008.23,1
15605791,524,Germany,Male,29,9,144287.6,2,1,0,32063.3,0
15670584,646,Spain,Male,31,2,0.0,1,1,1,170821.43,1
15806926,615,France,Female,35,2,97440.02,2,1,1,139816.1,0
15604588,850,Spain,Female,38,3,0.0,2,0,1,179360.76,0
15617982,661,Spain,Female,42,3,0.0,2,1,0,35989.41,0
15619608,454,Germany,Female,50,10,92895.56,1,1,0,154344.0,1
15581388,487,Spain,Male,33,8,145729.71,1,1,0,41365.85,0
15797204,655,Spain,Female,28,3,113811.85,2,0,1,76844.23,0
15599268,584,Spain,Male,32,5,0.0,2,1,0,10956.82,0
15711316,771,France,Male,27,2,0.0,2,1,1,199527.34,0
15637178,803,Spain,Female,45,7,0.0,2,1,1,128378.04,0
15636478,621,France,Male,31,7,136658.61,1,1,1,148689.13,0
15579387,635,Germany,Female,44,2,79064.85,2,0,1,113291.75,0
15782993,624,France,Male,51,10,123401.43,2,1,1,127825.25,0
15574296,757,France,Male,23,2,80673.96,2,1,0,93991.65,0
15582129,517,France,Male,62,1,43772.66,3,1,0,187756.24,1
15566295,761,France,Female,33,6,138053.79,2,1,0,148779.41,0
15675964,672,France,Female,45,9,0.0,1,1,1,92027.69,1
15631392,654,Germany,Male,43,9,84673.17,2,0,1,82081.35,0
15656707,720,Spain,Male,21,2,123200.78,1,1,1,180712.28,0
15566740,587,Spain,Male,51,3,83739.32,1,0,1,148798.45,0
15654700,523,France,Female,40,2,102967.41,1,1,0,128702.1,1
15752622,729,France,Female,32,7,38550.06,1,0,1,179230.23,0
15783882,771,Spain,Female,41,5,0.0,2,0,1,92914.67,0
15696744,705,France,Female,31,3,119794.67,1,0,0,182528.44,0
15604196,766,France,Male,32,6,185714.28,1,1,1,102502.5,0
15809772,667,France,Male,48,2,0.0,1,1,0,43229.2,0
15605072,638,France,Female,43,3,145860.98,1,1,1,142763.51,1
15736533,730,Germany,Female,37,5,124053.03,1,1,0,118591.67,0
15755798,610,France,Male,33,4,111582.11,1,0,0,113943.17,0
15643671,696,Germany,Male,49,5,97036.22,2,1,0,152450.84,1
15570912,728,Germany,Female,32,9,127772.1,2,1,1,152643.48,0
15737047,754,France,Female,45,6,0.0,1,1,0,73881.68,1
15667932,758,Spain,Female,43,10,0.0,2,1,1,55313.44,0
15618018,571,France,Female,35,1,104783.81,2,0,1,178512.52,0
15808689,850,France,Female,31,4,0.0,2,1,1,33082.81,0
15592765,637,France,Male,40,8,125470.81,1,1,1,174536.17,0
15671249,422,France,Female,33,2,0.0,2,1,0,102655.31,0
15677049,595,Germany,Female,25,7,106570.34,2,0,1,177025.79,0
15647266,651,Spain,Female,45,10,135923.16,1,1,0,18732.84,0
15701160,556,Germany,Female,43,4,125890.72,1,1,1,74854.97,0
15733904,529,France,Male,32,9,147493.89,1,1,0,33656.35,0
15650068,511,France,Male,58,0,149117.31,1,1,1,162599.51,0
15706116,659,Germany,Female,30,8,154159.51,1,1,0,40441.1,0
15624510,696,France,Male,52,6,139781.06,1,1,0,27445.4,1
15624595,512,Spain,Female,35,5,124580.69,1,1,1,18785.48,0
15796910,625,Spain,Female,57,7,0.0,1,0,0,84106.17,1
15698167,677,France,Female,24,0,148298.59,2,0,0,182913.95,0
15760851,629,France,Male,31,6,0.0,2,1,0,93881.75,0
15611409,676,Spain,Male,35,0,0.0,2,0,0,139911.58,0
15590011,749,Spain,Male,38,9,129378.32,1,1,1,13549.34,0
15725639,793,France,Female,63,9,116270.72,1,1,1,184243.25,0
15582892,601,France,Male,46,2,99786.07,1,1,1,32683.88,1
15766667,717,Spain,Male,36,2,102989.83,2,0,1,49185.57,0
15800482,586,Spain,Female,33,7,0.0,2,1,1,168261.4,0
15600258,701,France,Male,43,2,0.0,2,1,1,165303.79,0
15586264,572,France,Male,43,2,140431.98,1,1,0,26450.57,1
15804131,850,Spain,Female,53,7,65407.16,2,0,0,182633.63,1
15773934,670,France,Male,33,6,88294.6,1,1,0,66979.06,0
15737792,818,France,Female,31,1,186796.37,1,0,0,178252.63,0
15610426,764,France,Female,39,5,81042.42,1,0,1,109805.17,0
15651022,480,Germany,Male,44,10,129608.57,1,1,0,5472.7,1
15658409,686,France,Male,41,5,128876.71,3,1,1,106939.34,1
15780409,783,France,Male,40,6,0.0,2,1,0,109742.55,0
15806284,739,Spain,Male,31,1,0.0,2,1,1,58469.75,0
15619304,502,France,Female,42,8,159660.8,3,1,0,113931.57,1
15681758,525,Spain,Female,25,10,0.0,2,1,0,69361.95,0
15600975,556,France,Female,54,4,150005.38,1,1,0,157015.5,1
15693864,567,Germany,Female,49,5,134956.02,1,1,0,93953.84,1
15716984,695,Spain,Female,56,4,0.0,2,1,0,84644.76,0
15740900,589,France,Male,34,6,0.0,2,1,1,177896.92,0
15622003,745,France,Male,35,9,92566.53,2,1,0,161519.77,0
15792818,499,Germany,Female,29,6,148051.52,1,1,0,118623.94,0
15584477,655,Spain,Female,35,1,106405.03,1,1,1,82900.25,0
15648047,742,Germany,Male,27,5,190125.43,2,0,0,21793.59,0
15809057,600,Spain,Female,27,6,0.0,2,1,1,172031.22,0
15698791,679,France,Male,45,3,146758.24,1,1,0,48466.89,0
15752097,708,Spain,Male,38,8,99640.89,1,1,0,12429.22,0
15693683,814,Germany,Male,29,8,97086.4,2,1,1,197276.13,0
15725665,679,France,Male,47,10,198546.1,2,1,0,191198.92,1
15765982,735,France,Male,41,7,74135.85,1,1,1,11783.1,1
15644453,606,Germany,Female,41,4,132670.53,1,1,0,156476.36,1
15673790,498,Germany,Male,45,7,109200.74,2,0,1,165990.44,0
15669011,659,France,Female,44,9,23503.31,1,0,1,169862.01,1
15740442,603,France,Male,51,8,186825.57,1,1,0,93739.71,1
15643056,755,Germany,Female,38,1,82083.52,1,0,1,10333.78,0
15595071,696,France,Male,22,9,149777.0,1,1,1,198032.93,0
15769974,679,Spain,Female,35,8,119182.73,1,0,0,121210.09,0
15802909,706,Germany,Female,56,3,139603.22,1,1,1,86383.61,0
15642710,686,France,Male,26,7,0.0,2,1,0,1540.89,0
15703682,681,Spain,Male,33,10,0.0,1,0,0,158336.36,0
15657809,585,France,Male,55,10,106415.57,3,1,1,122960.98,1
15768474,744,Spain,Male,34,3,0.0,2,1,0,27244.35,0
15600992,652,France,Male,36,1,0.0,2,1,1,151314.98,0
15668580,716,Spain,Male,33,2,0.0,2,1,1,92916.53,0
15812365,850,France,Male,40,8,102800.65,1,1,0,60811.56,0
15750837,579,Germany,Male,41,0,141749.68,1,0,1,9201.53,0
15714057,528,Spain,Male,40,4,0.0,2,1,0,25399.7,0
15803749,498,Germany,Female,41,4,87541.06,2,1,1,12577.21,1
15777045,783,Spain,Female,44,3,81811.71,1,1,0,164213.53,1
15759067,537,Germany,Female,37,7,158411.95,4,1,1,117690.58,1
15737627,589,Germany,Female,20,2,121093.29,2,1,0,3529.72,0
15607990,760,Spain,Male,43,6,175735.5,1,1,1,157337.29,0
15764072,759,France,Female,31,1,109848.6,1,1,1,42012.55,0
15623989,435,France,Male,54,3,0.0,1,1,0,156910.46,1
15748481,564,France,Female,27,6,0.0,1,0,0,7819.76,0
15739194,548,Spain,Male,38,0,178056.54,2,1,0,38434.73,0
15733797,506,France,Male,36,5,0.0,2,1,0,164253.35,0
15610727,605,France,Male,36,7,128829.25,1,1,0,190588.59,0
15653849,572,Germany,Female,48,3,152827.99,1,1,0,38411.79,1
15628298,500,Spain,Female,47,8,128486.11,1,1,0,179227.12,0
15797113,552,Spain,Female,34,4,0.0,2,1,0,140286.69,0
15603135,634,Germany,Female,59,3,95727.05,1,0,0,97939.4,1
15636396,627,France,Female,35,7,0.0,2,0,1,193022.44,0
15654654,725,Germany,Female,33,7,115182.84,2,1,1,177279.41,0
15765048,545,France,Male,30,3,0.0,2,1,0,170307.43,0
15770185,779,France,Male,32,10,80728.15,1,1,0,86306.75,0
15611157,709,France,Female,32,2,87814.89,1,1,0,138578.37,0
15694450,677,France,Male,42,5,99580.13,1,1,0,21007.96,0
15740043,606,France,Male,32,5,83161.65,1,1,1,116885.59,0
15696287,682,Germany,Female,38,1,116520.28,1,1,1,49833.5,1
15806796,516,Germany,Female,33,10,138847.9,1,1,1,127256.7,0
15684645,704,Germany,Male,41,9,62078.21,2,1,0,129050.67,0
15668309,350,France,Female,40,0,111098.85,1,1,1,172321.21,1
15744553,444,France,Male,34,2,144318.97,1,1,0,112668.06,0
15615050,575,Germany,Male,47,9,107915.94,2,1,1,63452.18,1
15725906,665,Spain,Female,51,8,0.0,1,1,1,38928.48,1
15700511,708,Germany,Male,42,9,176702.36,2,1,1,104804.74,0
15722533,716,France,Female,40,3,0.0,2,0,1,167636.15,0
15678058,584,France,Male,38,9,104584.16,1,1,0,176678.72,0
15689661,663,France,Male,22,6,0.0,2,0,1,131827.15,0
15753888,607,Spain,Female,62,8,108004.64,1,1,1,23386.77,1
15669064,671,Germany,Male,35,1,144848.74,1,1,1,179012.3,0
15686870,761,Germany,Male,36,8,108239.11,2,0,0,99444.02,0
15619465,555,Spain,Female,24,2,0.0,2,0,1,197866.55,0
15798429,741,France,Male,29,8,0.0,2,1,1,115994.52,0
15732268,751,France,Male,29,3,159597.45,1,1,0,39934.41,0
15612043,418,France,Male,36,7,90145.04,1,1,1,69157.93,0
15624428,651,Germany,Female,24,7,40224.7,1,1,1,178341.33,0
15759250,745,Germany,Male,51,3,99183.9,1,1,1,28922.25,0
15613337,833,France,Male,47,2,0.0,2,1,1,182247.77,0
15791131,551,Germany,Female,30,2,143340.44,1,1,0,145796.49,0
15706217,645,Germany,Male,28,7,117466.03,2,1,1,34490.06,0
15638272,609,Spain,Male,32,4,99883.16,1,1,1,120594.85,0
15602845,466,Germany,Male,41,2,152102.18,2,1,0,181879.56,0
15599440,748,France,Female,34,8,0.0,2,1,0,53584.03,0
15611947,557,France,Male,34,3,83074.0,1,1,0,132673.22,0
15630920,724,France,Male,34,2,154485.74,2,0,0,78560.64,0
15778192,628,Spain,Male,28,4,0.0,2,1,1,176750.81,0
15652469,699,France,Male,27,1,0.0,2,1,0,93003.21,0
15670481,684,France,Female,27,9,122550.05,2,0,1,137835.82,0
15652527,680,France,Male,44,7,108724.98,1,0,1,72330.46,0
15605684,664,France,Female,31,7,104158.84,1,1,0,134169.85,0
15652948,738,France,Male,33,4,92676.3,1,1,0,105817.63,0
15671779,567,France,Male,39,5,0.0,2,0,0,168521.72,0
15677939,584,France,Female,41,3,0.0,2,1,1,160095.48,0
15627439,624,Spain,Female,36,10,0.0,2,0,1,186180.42,0
15709531,556,France,Male,38,2,114756.14,1,1,0,193214.05,0
15780432,728,France,Male,37,3,122689.51,2,0,0,106977.53,1
15594685,757,France,Female,49,2,0.0,2,0,0,164482.92,0
15637315,601,Spain,Female,41,3,0.0,2,1,0,54342.83,0
15803538,695,Spain,Male,56,1,0.0,3,1,0,187734.49,1
15810432,795,Spain,Male,35,8,0.0,2,1,0,167155.36,0
15608588,563,Germany,Male,41,2,100520.92,1,1,1,19412.8,1
15705281,800,Spain,Male,38,9,0.0,1,1,0,78744.39,0
15644551,751,Spain,Female,37,3,99773.85,2,1,0,54865.92,0
15568562,689,France,Male,40,8,160272.27,1,1,0,49656.24,0
15758039,614,France,Male,44,6,0.0,2,0,1,104930.46,0
15631838,606,France,Male,61,5,108166.09,2,0,1,8643.21,0
15589076,737,France,Male,36,9,0.0,1,0,1,188670.9,1
15812324,779,France,Male,27,1,0.0,2,1,1,190623.02,0
15653784,627,France,Male,37,2,125190.86,1,0,1,84584.69,0
15678497,850,Spain,Male,48,2,0.0,1,1,0,169425.3,1
15723856,602,France,Female,29,3,88814.4,2,1,1,62487.97,0
15734005,633,France,Female,42,1,0.0,2,1,0,56865.62,0
15733138,663,Germany,Male,42,5,90248.79,1,1,1,79169.73,0
15747265,598,Germany,Female,27,10,171283.91,1,1,1,84136.12,0
15580684,706,France,Female,29,5,112564.62,1,1,0,42334.38,0
15588944,456,France,Female,63,1,165350.61,2,0,0,140758.07,1
15586517,647,France,Male,32,5,97041.16,1,1,1,23132.73,0
15623536,646,Germany,Male,39,0,154439.86,1,1,0,171519.06,0
15731865,637,France,Male,27,1,0.0,2,1,0,91291.2,0
15715745,690,France,Female,26,5,157624.84,1,1,1,49599.27,0
15743498,532,Germany,Male,52,9,137755.76,1,1,0,163191.99,1
15738318,800,France,Female,40,5,97764.41,1,1,0,98640.15,1
15657637,696,Spain,Female,36,3,0.0,3,1,0,65039.9,0
15656096,679,Spain,Female,26,3,76554.06,1,1,1,184800.27,0
15598802,770,Spain,Male,30,8,0.0,2,0,1,50839.85,0
15796218,814,Germany,Male,29,1,131968.57,2,1,1,147693.92,0
15629094,528,France,Female,36,1,156948.41,1,1,1,149912.28,1
15636700,701,France,Male,39,9,140236.98,1,0,1,146651.99,0
15600700,523,Germany,Male,63,6,116227.27,1,1,1,119404.63,0
15732299,756,France,Male,67,4,0.0,3,1,1,93081.87,0
15777436,710,Spain,Female,31,5,0.0,2,1,0,9561.73,0
15679148,508,France,Male,44,3,115451.05,2,0,0,67234.33,0
15756920,576,France,Male,63,9,70655.48,1,0,0,78955.8,1
15628144,635,France,Female,72,4,74812.84,1,0,1,27448.33,0
15689201,721,France,Female,49,1,120108.56,1,0,1,183421.76,0
15624397,627,France,Male,43,8,71240.3,1,0,1,127734.16,0
15577478,714,France,Female,72,3,0.0,1,1,1,86733.61,0
15751943,529,Spain,Female,43,5,0.0,2,0,0,79476.63,0
15597896,365,Germany,Male,30,0,127760.07,1,1,0,81537.85,1
15732430,850,Spain,Female,54,4,120952.74,1,1,0,66963.15,0
15704788,812,Spain,Female,49,8,66079.45,2,0,0,91556.57,1
15755868,562,France,Male,35,7,0.0,1,0,0,48869.67,0
15585192,686,Spain,Male,39,10,136258.06,1,0,0,89199.51,0
15583680,615,Spain,Male,41,4,0.0,1,0,1,149278.96,0
15611729,703,Germany,Male,39,1,141559.5,1,1,1,31257.1,1
15758845,590,Spain,Female,37,0,64345.21,1,0,1,61759.33,1
15646784,529,France,Female,31,2,164003.05,2,1,1,60993.23,0
15577985,574,France,Female,34,5,112324.45,2,1,1,17993.43,0
15610912,657,Spain,Female,41,6,112119.48,1,1,0,17536.82,0
15738715,600,France,Female,37,4,0.0,3,1,0,7312.25,1
15668057,669,France,Female,31,6,113000.66,1,1,0,40467.82,0
15738721,773,Spain,Male,41,9,102827.44,1,0,1,64595.25,0
15719265,589,France,Male,46,9,0.0,2,1,0,170676.67,0
15707559,682,France,Female,30,9,0.0,2,1,1,195104.91,0
15749401,686,France,Male,60,9,0.0,3,1,1,75246.21,1
15599535,678,Spain,Male,28,5,138668.18,1,1,1,54144.01,0
15690647,582,Spain,Female,46,8,67563.31,1,1,0,44506.09,1
15647898,610,Spain,Female,50,5,130554.51,3,1,0,184758.17,1
15647838,648,Germany,Female,51,2,116574.84,1,1,0,4121.04,1
15737909,759,France,Male,44,2,111095.58,2,1,0,100137.7,0
15602497,850,Spain,Male,39,6,133214.13,1,0,1,20769.88,0
15785042,488,France,Female,31,8,97588.6,1,0,0,124210.53,0
15608653,521,Spain,Female,34,7,70731.07,1,1,1,20243.97,1
15637414,618,France,Female,24,7,128736.39,1,0,1,37147.61,0
15732963,722,Spain,Female,29,9,0.0,2,1,1,142033.07,0
15621210,599,Germany,Male,46,9,123444.72,1,1,1,31368.08,1
15612893,558,Spain,Male,45,4,0.0,1,1,0,131807.14,0
15812482,575,France,Male,27,3,139301.68,1,1,0,99843.98,0
15631721,691,Germany,Male,38,9,163965.69,2,0,1,103511.26,0
15790782,661,Spain,Male,39,6,132628.98,1,0,0,38812.67,0
15806922,674,Spain,Female,41,4,126605.14,1,1,1,166694.93,0
15589018,719,Germany,Male,28,3,106070.29,2,1,1,183893.31,0
15636407,793,Germany,Female,34,5,127758.09,1,1,0,143357.03,0
15749688,541,France,Male,32,8,0.0,2,0,0,40889.14,0
15726589,540,Germany,Male,39,1,82531.11,1,1,0,114092.52,0
15596136,637,France,Female,36,9,166939.88,1,1,1,72504.76,0
15659694,634,Germany,Female,53,3,113781.5,2,1,1,106345.05,1
15596914,630,Germany,Female,31,2,112373.49,2,1,1,131167.98,0
15782736,573,Germany,Female,47,4,152522.47,1,0,1,164038.07,1
15755638,673,France,Female,43,5,168069.73,1,1,1,146992.24,1
15781298,808,Germany,Male,39,3,124216.93,1,0,1,171442.36,0
15620111,659,France,Male,54,8,133436.52,1,1,0,56787.8,0
15585047,715,France,Male,28,7,160376.61,1,0,0,196853.11,0
15576824,564,Germany,Female,44,3,111760.4,3,1,1,104722.47,1
15800688,495,Spain,Female,42,7,0.0,2,0,0,130404.53,0
15773017,763,Spain,Female,37,6,0.0,2,1,1,149705.25,0
15657349,803,Germany,Female,50,8,98173.02,1,0,0,22457.25,1
15757811,732,Spain,Female,69,9,137453.43,1,0,1,110932.24,1
15702789,548,Germany,Male,32,5,175214.71,1,1,1,155165.61,0
15672246,686,Germany,Male,43,2,134896.03,1,1,1,97847.05,0
15746986,850,Germany,Female,40,4,97990.49,2,0,0,106691.02,0
15773503,551,Spain,Male,32,4,0.0,2,1,0,53420.53,0
15624850,850,France,Male,30,10,153972.89,2,1,0,62811.03,0
15760216,718,France,Female,49,10,0.0,1,1,0,184474.72,1
15774507,574,France,Female,39,5,119013.86,1,1,0,103421.91,0
15793491,714,Germany,Male,26,3,119545.48,2,1,0,65482.94,0
15677739,562,France,Male,36,6,0.0,2,1,0,32845.32,0
15665221,630,France,Male,26,7,129837.72,2,0,1,197001.15,0
15615828,550,France,Male,34,8,122359.5,1,0,0,116495.55,0
15647570,640,Germany,Male,45,8,120591.19,1,0,0,195123.94,0
15751748,666,France,Male,51,2,148222.65,1,0,0,156953.54,1
15595713,548,Spain,Male,33,6,0.0,1,1,1,31728.35,0
15579891,714,France,Male,52,4,100755.66,1,1,1,186775.25,0
15625632,577,France,Male,36,3,121092.47,2,0,1,143783.46,0
15640865,636,Germany,Female,31,9,80844.69,2,1,1,74641.9,0
15693131,581,France,Female,24,3,95508.2,1,1,1,45755.0,0
15735263,736,France,Male,27,5,51522.75,1,0,1,192131.77,0
15627385,748,France,Male,34,5,84009.47,1,1,1,137001.1,0
15585853,743,Spain,Male,41,7,0.0,1,1,0,163736.09,1
15671917,666,France,Male,46,5,123873.19,1,1,1,177844.06,0
15668289,690,Spain,Male,32,2,76087.98,1,0,1,151822.66,0
15633666,701,Spain,Female,33,7,123870.07,1,1,0,97794.71,0
15766172,541,France,Male,34,3,128743.55,1,1,0,134851.12,0
15658240,554,France,Female,44,9,135814.7,2,0,0,115091.38,0
15583212,600,France,Female,43,5,134022.06,1,1,0,194764.83,0
15749004,718,France,Female,31,0,118100.59,2,1,0,103165.15,0
15678146,668,Spain,Female,24,7,173962.32,1,0,0,106457.11,1
15629545,790,Spain,Female,41,7,109508.68,1,0,0,86776.38,0
15669782,820,Germany,Male,39,9,111336.89,1,1,0,16770.31,1
15764405,731,France,Male,29,10,0.0,2,1,1,162452.65,0
15584536,720,Germany,Male,46,3,97042.6,1,1,1,133516.51,1
