,CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Label,Score
575,15700710,490,France,Female,37,3,"116.465,53",1,0,1,"24.435,77",0,0,"0,7508"
576,15643439,537,France,Male,47,10,"0,00",2,0,1,"25.482,62",0,0,"0,8740"
577,15802351,755,Germany,Female,33,6,"90.560,30",2,1,1,"42.607,69",0,0,"0,8751"
578,15606436,500,Spain,Male,38,7,"0,00",2,0,0,"192.013,23",0,0,"0,9618"
579,15712264,713,France,Female,39,10,"0,00",2,1,1,"126.263,97",0,0,"0,9200"
580,15641934,749,Spain,Female,46,9,"66.582,81",1,1,0,"78.753,12",1,1,"0,8138"
581,15679813,727,Spain,Male,28,1,"0,00",1,1,0,"40.357,39",0,0,"0,7202"
582,15793901,639,France,Female,27,2,"0,00",2,0,0,"125.244,18",0,0,"0,9242"
583,15699225,757,France,Male,46,0,"0,00",2,1,0,"37.460,05",0,0,"0,7281"
584,15807221,555,Spain,Male,21,1,"0,00",2,0,0,"103.901,35",0,0,"0,9692"
585,15664204,706,Spain,Male,29,2,"0,00",2,1,1,"18.255,51",0,0,"0,9722"
586,15565701,698,Spain,Female,39,9,"161.993,89",1,0,0,"90.212,38",0,0,"0,5088"
587,15691950,591,France,Male,49,3,"0,00",2,1,0,"50.123,44",0,0,"0,6963"
588,15767818,640,France,Male,55,10,"132.436,34",1,1,0,"978,66",0,1,"0,8255"
589,15644724,472,France,Male,31,4,"58.662,92",2,0,1,"73.322,00",0,0,"0,9615"
590,15661526,815,Germany,Male,37,2,"110.777,26",2,1,0,"2.383,59",0,0,"0,8823"
591,15611905,513,Spain,Female,31,5,"174.853,46",1,1,0,"84.238,63",0,0,"0,6215"
592,15565779,627,Germany,Female,30,6,"57.809,32",1,1,0,"188.258,49",0,0,"0,6309"
593,15769246,813,Germany,Male,59,2,"135.078,41",1,1,0,"187.636,06",1,1,"0,9292"
594,15623062,660,Germany,Male,24,5,"85.089,30",1,1,1,"71.638,00",0,0,"0,8587"
595,15578835,675,Spain,Female,50,1,"133.204,91",1,0,1,"8.270,06",0,0,"0,5220"
596,15673693,682,France,Female,26,0,"110.654,02",1,0,1,"111.879,21",0,0,"0,8059"
597,15641773,580,Germany,Male,45,2,"179.334,83",2,1,1,"169.303,65",0,0,"0,8238"
598,15770811,519,France,Male,36,9,"0,00",2,0,1,"145.562,40",0,0,"0,9624"
599,15732643,386,Spain,Female,53,1,"131.955,07",1,1,1,"62.514,65",1,1,"0,5592"
600,15569274,678,Germany,Male,49,2,"116.933,11",1,1,0,"195.053,58",1,1,"0,8583"
601,15676513,601,Germany,Male,35,8,"71.553,83",1,1,0,"177.384,45",0,0,"0,6051"
602,15667215,678,France,Male,31,2,"0,00",2,1,1,"58.803,28",0,0,"0,9723"
603,15638329,522,Germany,Male,25,1,"111.432,13",1,1,1,"168.683,57",0,0,"0,7711"
604,15654000,705,France,Female,35,5,"0,00",1,1,0,"133.991,11",1,0,"0,5275"
605,15756301,636,Germany,Female,29,3,"97.325,15",1,0,1,"131.924,38",0,0,"0,6993"
606,15718289,553,Germany,Male,46,3,"82.291,10",1,1,0,"112.549,99",1,1,"0,7849"
607,15789974,713,France,Male,33,6,"94.598,48",1,0,0,"197.519,66",1,0,"0,8042"
608,15595303,736,Germany,Male,46,5,"130.812,91",1,1,1,"77.981,54",1,1,"0,6500"
609,15674000,645,France,Male,44,10,"0,00",2,0,1,"166.707,22",0,0,"0,9071"
610,15663312,494,France,Female,35,9,"112.727,06",2,1,0,"183.752,91",0,0,"0,8651"
611,15626452,711,Spain,Male,32,5,"0,00",2,1,1,"147.720,27",0,0,"0,9712"
612,15800049,728,Spain,Female,43,5,"0,00",1,1,1,"120.088,17",0,0,"0,5061"
613,15607133,717,Spain,Female,49,1,"110.864,38",2,1,1,"124.532,90",1,0,"0,7009"
614,15694143,686,France,Female,41,10,"0,00",1,1,0,"133.086,45",0,1,"0,6495"
615,15590234,697,France,Female,42,1,"0,00",1,1,0,"1.262,83",1,1,"0,5711"
616,15586300,615,France,Male,66,7,"0,00",2,1,1,"74.580,80",0,0,"0,9558"
617,15679622,602,France,Male,35,8,"0,00",1,1,1,"22.499,29",0,0,"0,7688"
618,15657306,567,France,Female,47,2,"0,00",1,0,0,"110.900,43",1,1,"0,8454"
619,15805312,607,France,Male,45,7,"123.859,60",1,0,1,"113.051,57",0,0,"0,5889"
620,15715047,640,Spain,Male,43,9,"172.478,15",1,1,0,"191.084,40",1,1,"0,5746"
621,15735270,767,Spain,Male,47,2,"0,00",1,1,0,"48.161,18",1,1,"0,7889"
622,15766741,525,France,Male,36,2,"114.628,40",1,0,1,"168.290,06",0,0,"0,8182"
623,15610156,637,France,Male,40,2,"133.463,10",1,0,1,"93.165,34",0,0,"0,7178"
624,15752137,648,France,Male,33,7,"134.944,00",1,1,1,"117.036,38",0,0,"0,8371"
625,15611699,641,France,Female,40,7,"0,00",1,1,0,"126.996,67",0,1,"0,6438"
626,15566790,598,France,Male,28,8,"129.991,76",2,0,1,"46.041,08",0,0,"0,9600"
627,15814519,648,France,Female,37,7,"0,00",2,1,0,"194.238,92",0,0,"0,9214"
628,15619898,785,France,Male,55,5,"0,00",2,1,1,"7.008,65",0,0,"0,9075"
629,15569451,463,France,Male,35,2,"101.257,16",1,1,1,"118.113,64",0,0,"0,8399"
630,15704586,758,France,Female,42,7,"0,00",2,0,1,"76.209,56",0,0,"0,9019"
631,15721592,665,France,Female,38,5,"0,00",2,1,0,"156.439,56",0,0,"0,8926"
632,15770516,616,Spain,Female,44,7,"193.213,02",2,1,1,"137.392,77",0,0,"0,7613"
633,15579787,686,France,Male,39,4,"0,00",2,1,0,"155.023,93",0,0,"0,9356"
634,15760446,598,France,Female,64,9,"0,00",1,0,1,"13.181,37",1,0,"0,6284"
635,15641655,700,France,Female,26,2,"0,00",2,0,0,"50.051,42",0,0,"0,9304"
636,15733460,622,Spain,Male,36,9,"0,00",2,1,1,"104.852,60",0,0,"0,9665"
637,15700752,545,France,Female,32,6,"0,00",2,1,1,"52.067,37",0,0,"0,9405"
638,15603846,711,Spain,Male,37,2,"0,00",2,1,0,"83.978,86",1,0,"0,9516"
639,15788022,802,Germany,Female,41,4,"90.757,64",2,0,1,"169.183,66",0,0,"0,8368"
640,15785170,850,Germany,Female,32,0,"116.968,91",1,0,0,"175.094,62",0,1,"0,5007"
641,15692259,695,France,Female,29,9,"0,00",2,1,0,"111.565,45",0,0,"0,9108"
642,15583576,671,France,Male,30,2,"0,00",1,0,1,"102.057,86",0,0,"0,8330"
643,15656901,615,France,Male,59,8,"0,00",2,1,1,"165.576,55",0,0,"0,8813"
644,15693199,739,France,Female,37,8,"0,00",2,1,0,"191.557,10",1,0,"0,9095"
645,15745452,651,Germany,Male,41,1,"90.218,11",1,1,0,"174.337,68",0,1,"0,6269"
646,15695339,517,Germany,Male,53,0,"109.172,88",1,1,0,"54.676,10",1,1,"0,9514"
647,15793478,593,Germany,Female,39,8,"151.391,68",1,1,0,"27.274,60",1,1,"0,6666"
648,15718454,712,Spain,Female,44,2,"0,00",2,0,0,"45.738,94",0,0,"0,7487"
649,15766659,525,Spain,Male,33,5,"0,00",2,1,0,"161.002,29",0,0,"0,9524"
650,15648064,649,France,Male,33,2,"0,00",2,1,0,"2.010,98",0,0,"0,9675"
651,15791674,846,France,Female,34,10,"142.388,61",2,0,1,"68.393,64",1,0,"0,9052"
652,15753566,806,France,Female,32,3,"63.763,49",1,1,0,"156.593,09",0,0,"0,6329"
653,15702014,555,Spain,Male,33,1,"56.084,69",2,0,0,"178.798,13",0,0,"0,9424"
654,15604119,850,Spain,Male,35,7,"110.349,82",1,0,0,"126.355,80",0,0,"0,7733"
655,15808760,603,Spain,Female,42,6,"0,00",1,1,1,"90.437,87",0,0,"0,5577"
656,15737888,850,Spain,Female,43,2,"125.510,82",1,1,1,"79.084,10",0,0,"0,5959"
657,15742504,593,France,Male,36,2,"70.181,48",2,1,0,"80.608,12",0,0,"0,9189"
658,15768682,640,Spain,Male,39,3,"0,00",1,1,1,"105.997,25",0,0,"0,6917"
659,15690169,645,France,Male,31,7,"161.171,70",2,1,0,"12.599,94",1,0,"0,9473"
660,15654106,604,France,Male,26,8,"149.542,52",2,0,1,"197.911,52",0,0,"0,9726"
661,15601688,546,France,Male,28,8,"0,00",1,1,0,"159.254,29",0,0,"0,7151"
662,15812982,509,Spain,Male,38,2,"0,00",1,0,0,"168.460,12",0,0,"0,6336"
663,15631813,621,France,Male,39,6,"0,00",2,1,1,"58.883,91",0,0,"0,9563"
664,15770121,623,France,Female,34,9,"0,00",1,1,0,"24.255,21",0,0,"0,5323"
665,15727421,586,France,Female,38,6,"0,00",2,1,1,"37.935,83",0,0,"0,9278"
666,15774277,809,France,Male,43,2,"0,00",2,1,1,"132.908,07",0,0,"0,9264"
667,15679804,636,France,Male,36,5,"117.559,05",2,1,1,"111.573,30",0,0,"0,9464"
668,15622461,562,France,Female,51,7,"122.822,00",2,0,0,"32.626,21",0,1,"0,6464"
669,15664610,459,Germany,Male,48,4,"133.994,52",1,1,1,"19.287,06",1,1,"0,6975"
670,15777907,791,France,Female,33,3,"0,00",1,1,1,"144.413,92",1,0,"0,7127"
671,15578908,725,Spain,Female,32,0,"0,00",2,1,1,"138.525,19",0,0,"0,9360"
672,15766355,550,Germany,Male,49,0,"108.806,96",3,1,0,"61.446,92",1,1,"0,9755"
673,15770375,850,Germany,Female,26,8,"123.126,29",1,1,0,"74.425,41",0,0,"0,5012"
674,15649292,748,France,Female,49,7,"29.602,08",1,0,0,"163.550,58",1,1,"0,9049"
675,15794122,713,France,Female,59,3,"0,00",2,1,1,"62.700,08",0,0,"0,7974"
676,15649136,650,France,Female,43,6,"0,00",2,1,1,"16.301,91",0,0,"0,8637"
677,15605672,694,France,Female,38,5,"195.926,39",1,1,1,"85.522,84",0,0,"0,7257"
678,15565796,745,Germany,Male,48,10,"96.048,55",1,1,0,"74.510,65",0,1,"0,8470"
679,15704053,710,Spain,Male,62,3,"131.078,42",2,1,0,"119.348,76",1,1,"0,5582"
680,15766609,655,France,Female,47,10,"0,00",2,1,0,"167.778,62",0,0,"0,5778"
681,15637593,722,France,Male,20,6,"0,00",2,1,0,"195.486,28",0,0,"0,9764"
682,15622578,806,France,Male,34,5,"113.958,55",1,0,1,"32.125,98",0,0,"0,8471"
683,15761950,652,Germany,Female,45,9,"110.827,49",1,1,1,"153.383,54",1,1,"0,7123"
684,15700083,609,Spain,Male,39,2,"139.443,75",2,1,0,"9.234,06",0,0,"0,9405"
685,15673619,530,France,Male,25,9,"162.560,32",1,1,0,"64.129,03",0,0,"0,8220"
686,15567431,773,France,Male,64,2,"145.578,28",1,0,1,"186.172,85",0,0,"0,7934"
687,15623944,511,Spain,Female,66,4,"0,00",1,1,0,"1.643,11",1,1,"0,6735"
688,15796969,731,France,Male,33,4,"0,00",2,1,1,"74.945,11",0,0,"0,9672"
689,15713604,425,Germany,Male,40,9,"166.776,60",2,0,1,"172.646,88",0,0,"0,8919"
690,15649451,746,France,Male,25,9,"0,00",2,0,1,"88.728,47",0,0,"0,9782"
691,15578307,512,France,Female,33,6,"121.685,31",2,1,1,"83.681,97",0,0,"0,9020"
692,15769312,557,Spain,Male,48,10,"0,00",2,1,1,"185.094,48",0,0,"0,8922"
693,15697574,582,France,Female,40,9,"0,00",3,1,1,"60.954,45",0,1,"0,8281"
694,15775625,596,France,Male,47,6,"0,00",1,1,0,"74.835,65",0,1,"0,8166"
695,15806918,674,France,Male,28,5,"0,00",1,1,1,"151.925,25",0,0,"0,8374"
696,15771750,655,Germany,Female,36,10,"122.314,39",1,1,0,"9.181,66",0,1,"0,5413"
697,15641640,545,Spain,Female,33,7,"173.331,52",1,1,0,"150.452,88",0,0,"0,6175"
698,15783501,800,France,Female,38,2,"168.190,33",2,1,0,"68.052,08",0,0,"0,8484"
699,15763063,685,Spain,Female,25,10,"128.509,63",1,1,0,"121.562,33",0,0,"0,6381"
700,15742971,708,France,Female,44,2,"161.887,81",2,1,0,"84.870,23",0,0,"0,5746"
701,15576615,719,Spain,Male,37,10,"145.382,61",1,1,0,"80.408,59",0,0,"0,7082"
702,15569976,754,Germany,Male,65,1,"136.186,44",1,1,1,"121.529,59",1,0,"0,5758"
703,15618171,669,France,Female,33,9,"0,00",2,0,1,"107.221,03",0,0,"0,9381"
704,15724336,513,Germany,Female,49,5,"171.601,27",1,1,0,"126.223,84",0,1,"0,8711"
705,15659475,597,France,Female,33,6,"135.703,59",2,0,0,"74.850,84",0,0,"0,8720"
706,15743456,715,France,Female,32,10,"0,00",2,1,0,"60.907,49",0,0,"0,9108"
707,15809999,709,France,Female,41,3,"150.300,65",2,1,0,"71.672,86",0,0,"0,7604"
708,15686670,588,France,Female,36,2,"0,00",2,1,0,"92.536,00",1,0,"0,8935"
709,15756875,782,Spain,Male,34,6,"147.422,44",1,0,1,"42.143,61",0,0,"0,8520"
710,15597239,548,Spain,Male,39,7,"131.468,44",1,1,0,"164.975,82",0,0,"0,5890"
711,15593636,657,France,Female,39,4,"80.293,81",1,1,0,"97.192,76",0,1,"0,5468"
712,15742285,559,France,Male,62,6,"118.756,62",1,1,1,"20.367,68",0,0,"0,5591"
713,15585036,694,Spain,Female,37,3,"0,00",2,1,1,"147.012,22",0,0,"0,9334"
714,15678572,529,Spain,Male,38,7,"99.842,50",2,1,0,"90.256,06",1,0,"0,9272"
715,15668853,637,Spain,Female,44,0,"157.622,58",1,1,1,"120.454,20",0,0,"0,5034"
716,15748920,561,France,Female,49,8,"0,00",2,1,1,"12.513,07",0,0,"0,7860"
717,15750056,702,France,Female,29,6,"149.218,39",1,1,1,"9.633,01",0,0,"0,8510"
718,15810457,728,Germany,Female,33,9,"150.412,14",2,1,0,"170.764,08",0,0,"0,8234"
719,15668575,626,Spain,Female,26,8,"148.610,41",3,0,1,"104.502,02",1,1,"0,7276"
720,15775741,608,France,Female,28,9,"0,00",2,1,1,"125.062,02",0,0,"0,9405"
721,15568915,681,France,Male,38,6,"153.722,47",1,1,0,"101.319,76",0,0,"0,7020"
722,15652981,600,Germany,Male,30,2,"119.755,00",1,1,1,"21.852,91",0,0,"0,7134"
723,15685346,736,Spain,Female,26,4,"135.889,13",1,1,1,"165.692,03",0,0,"0,7832"
724,15641688,644,Spain,Male,18,7,"0,00",1,0,1,"59.645,24",1,0,"0,8621"
725,15727281,653,France,Female,27,9,"0,00",2,1,0,"96.429,29",0,0,"0,9108"
726,15792107,719,Spain,Female,35,8,"0,00",1,1,1,"165.162,40",0,0,"0,7183"
727,15642041,727,Germany,Male,40,1,"93.051,64",2,1,0,"71.865,31",1,0,"0,8432"
728,15568904,608,Germany,Male,34,3,"106.288,54",1,1,1,"36.639,25",0,0,"0,6097"
729,15721047,578,Germany,Male,37,1,"135.650,88",1,1,0,"199.428,19",0,1,"0,5270"
730,15613816,539,Spain,Female,39,6,"62.052,28",1,0,1,"59.755,14",0,0,"0,6500"
731,15741633,566,Spain,Male,32,10,"147.511,26",1,1,1,"159.891,03",0,0,"0,8626"
732,15665385,657,France,Male,44,6,"76.495,04",1,1,0,"79.071,89",0,1,"0,6676"
733,15707596,546,Germany,Female,74,8,"114.888,74",2,1,1,"66.732,63",1,0,"0,8656"
734,15740264,640,France,Male,38,9,"0,00",2,1,0,"88.827,67",0,0,"0,9418"
735,15658486,579,Spain,Female,59,3,"148.021,12",1,1,1,"74.878,22",0,1,"0,5348"
736,15568025,758,France,Male,51,8,"81.710,46",1,1,1,"116.520,07",0,0,"0,5400"
737,15585133,657,Spain,Female,27,8,"0,00",2,0,0,"6.468,24",0,0,"0,9486"
738,15807003,762,France,Male,32,10,"191.775,65",1,1,0,"179.657,83",0,0,"0,7862"
739,15722037,610,Germany,Male,36,7,"115.462,02",1,0,1,"42.581,04",0,0,"0,5659"
740,15610594,644,France,Female,37,8,"0,00",2,1,0,"20.968,88",0,0,"0,8906"
741,15656029,609,France,Male,37,6,"0,00",2,0,1,"22.030,72",0,0,"0,9610"
742,15632816,521,Germany,Female,49,2,"127.948,57",1,1,1,"182.765,14",0,1,"0,7370"
743,15594651,748,France,Male,38,4,"115.221,36",1,0,1,"70.956,75",0,0,"0,8212"
744,15763171,650,Germany,Female,25,2,"114.330,95",1,1,1,"25.325,07",0,0,"0,6399"
745,15694566,602,France,Female,42,10,"0,00",2,0,0,"169.921,11",1,0,"0,8360"
746,15815656,541,Germany,Female,39,9,"100.116,67",1,1,1,"199.808,10",1,0,"0,5020"
747,15636977,507,Germany,Male,36,9,"118.214,32",3,1,0,"119.110,03",1,1,"0,9085"
748,15748625,664,France,Male,57,6,"0,00",2,1,1,"15.304,08",0,0,"0,8666"
749,15750014,755,Germany,Female,37,0,"113.865,23",2,1,1,"117.396,25",0,0,"0,7837"
750,15763922,608,France,Male,31,7,"79.962,92",2,1,0,"60.901,72",0,0,"0,9436"
751,15805769,656,Spain,Male,33,4,"0,00",2,1,0,"116.706,00",0,0,"0,9515"
752,15812422,637,France,Male,41,2,"0,00",2,0,1,"102.515,42",0,0,"0,9492"
753,15770309,656,France,Male,18,10,"151.762,74",1,0,1,"127.014,32",0,0,"0,9029"
754,15761506,615,Spain,Male,19,5,"0,00",2,1,0,"159.920,92",0,0,"0,9661"
755,15660475,411,France,Female,54,9,"0,00",1,0,1,"76.621,49",0,1,"0,6267"
756,15735849,617,France,Female,26,2,"165.947,99",2,0,1,"168.834,38",0,0,"0,9174"
757,15709222,557,Spain,Male,34,3,"0,00",1,0,1,"123.427,98",0,0,"0,7832"
758,15717138,850,Spain,Male,31,6,"82.613,56",2,1,0,"149.170,92",0,0,"0,9475"
759,15738166,596,France,Female,39,10,"86.546,29",1,0,1,"131.768,98",0,0,"0,6719"
760,15759684,528,France,Female,27,7,"176.227,07",2,0,1,"139.481,53",0,0,"0,9121"
761,15653251,408,France,Female,84,8,"87.873,39",1,0,0,"188.484,52",1,1,"0,6546"
762,15792232,595,Spain,Female,43,5,"0,00",2,0,0,"105.149,80",0,0,"0,7931"
763,15771270,635,France,Female,27,8,"127.471,56",1,1,1,"152.916,05",1,0,"0,7844"
764,15730137,628,France,Male,31,0,"88.421,81",1,0,0,"72.350,47",0,0,"0,8000"
765,15610903,560,Spain,Female,31,5,"125.341,69",1,1,0,"79.547,39",0,0,"0,6215"
766,15814930,588,Germany,Female,40,10,"125.534,51",1,1,0,"121.504,18",1,1,"0,7771"
767,15680197,701,France,Male,41,10,"0,00",2,1,1,"146.257,77",0,0,"0,9547"
768,15630551,696,France,Male,33,2,"163.139,27",1,1,1,"7.035,36",0,0,"0,8977"
769,15641091,695,France,Female,31,5,"106.089,20",1,0,0,"99.537,68",0,0,"0,6782"
770,15799641,540,Spain,Male,39,2,"0,00",2,1,0,"81.995,92",0,0,"0,9388"
771,15594915,649,France,Female,36,8,"0,00",2,0,1,"109.179,89",0,0,"0,9347"
772,15644356,682,Spain,Female,47,10,"134.032,01",1,1,0,"144.290,97",0,1,"0,8289"
773,15584090,621,Spain,Female,40,7,"0,00",2,0,1,"131.283,60",1,0,"0,9241"
774,15581036,712,Germany,Female,40,3,"109.308,79",2,1,0,"120.158,72",1,0,"0,6653"
775,15571081,773,France,Female,41,7,"190.238,93",1,1,1,"57.549,65",0,0,"0,6406"
776,15725811,705,France,Male,25,0,"97.544,29",1,0,1,"59.887,15",0,0,"0,9057"
777,15624072,669,Spain,Male,22,10,"0,00",2,1,0,"176.163,74",0,0,"0,9665"
778,15737025,635,France,Male,33,1,"0,00",3,0,0,"178.067,33",1,1,"0,7381"
779,15624186,813,Germany,Female,25,5,"123.616,43",1,0,1,"132.959,33",0,0,"0,6557"
780,15692137,759,France,Female,46,2,"0,00",1,1,1,"138.380,11",0,1,"0,5967"
781,15720203,577,Spain,Male,28,7,"0,00",1,1,0,"143.274,41",0,0,"0,7113"
782,15611287,777,France,Female,30,4,"0,00",2,0,1,"115.611,97",0,0,"0,9433"
783,15612478,525,France,Male,51,10,"0,00",3,1,0,"171.045,35",1,1,"0,9567"
784,15621021,687,Spain,Female,40,1,"0,00",2,1,0,"8.207,36",0,0,"0,9150"
785,15599301,538,Germany,Female,28,6,"164.365,44",1,0,1,"5.698,97",0,0,"0,7905"
786,15593510,638,Germany,Female,33,5,"129.335,65",1,1,1,"56.585,20",1,0,"0,5625"
787,15733303,630,France,Male,67,5,"0,00",2,1,1,"27.330,27",0,0,"0,9701"
788,15720071,535,France,Female,49,3,"0,00",1,0,0,"61.820,41",1,1,"0,8572"
789,15774192,539,Germany,Female,38,8,"105.435,74",1,0,0,"80.575,44",1,1,"0,6350"
790,15734610,543,France,Male,42,4,"89.838,71",3,1,0,"85.983,54",1,1,"0,8925"
791,15675626,726,France,Male,28,2,"0,00",1,0,0,"98.060,51",0,0,"0,7412"
792,15571244,809,Spain,Female,33,3,"0,00",2,0,1,"141.426,78",0,0,"0,9444"
793,15641575,577,France,Male,37,2,"127.261,35",1,1,0,"56.185,05",0,0,"0,6749"
794,15786454,552,Spain,Male,55,3,"0,00",1,1,1,"40.333,94",0,1,"0,5556"
795,15633650,677,Germany,Female,41,8,"146.720,98",2,1,1,"4.195,84",0,0,"0,8565"
796,15799720,569,Spain,Male,43,8,"161.546,68",2,0,1,"178.187,28",0,0,"0,8892"
797,15721487,739,France,Female,27,6,"0,00",1,1,1,"57.572,38",0,0,"0,7386"
798,15679249,351,Germany,Female,57,4,"163.146,46",1,1,0,"169.621,69",1,1,"0,9275"
799,15653857,498,France,Male,34,2,"0,00",2,1,1,"148.528,24",0,0,"0,9648"
800,15757385,578,Spain,Female,28,8,"161.592,76",1,1,0,"177.834,79",0,0,"0,6239"
801,15712825,511,Spain,Female,29,9,"0,00",2,0,1,"140.676,98",0,0,"0,9429"
802,15598338,647,Germany,Female,33,3,"168.560,46",2,0,0,"90.270,16",0,0,"0,8575"
803,15684367,555,Spain,Male,27,5,"0,00",2,0,0,"96.398,51",0,0,"0,9622"
804,15801293,850,Germany,Male,27,1,"101.278,25",2,1,1,"26.265,18",0,0,"0,9330"
805,15699911,461,Spain,Female,35,8,"0,00",1,1,0,"132.295,95",0,0,"0,5636"
806,15652289,694,France,Male,47,4,"0,00",2,1,0,"197.528,62",0,0,"0,7872"
807,15599860,647,Spain,Female,26,8,"109.958,15",1,1,1,"136.592,24",1,0,"0,7863"
808,15759140,682,France,Female,64,10,"128.306,70",1,0,1,"66.040,83",0,0,"0,6864"
809,15574167,665,France,Male,33,2,"101.286,11",1,1,1,"159.840,51",0,0,"0,8371"
810,15627840,682,France,Female,42,0,"0,00",1,0,1,"91.981,85",1,0,"0,5429"
811,15613880,591,Spain,Male,58,5,"128.468,69",1,0,1,"137.254,55",0,0,"0,5692"
812,15778861,720,Spain,Male,33,6,"97.188,62",1,0,0,"91.881,29",0,0,"0,7644"
813,15785975,525,Spain,Female,60,7,"0,00",2,0,1,"168.034,90",0,0,"0,8247"
814,15771000,684,France,Male,38,4,"0,00",3,1,0,"75.609,84",0,1,"0,7881"
815,15712813,520,Germany,Male,43,3,"150.805,17",3,0,1,"25.333,03",1,1,"0,8627"
816,15622631,588,France,Male,44,8,"154.409,74",1,1,0,"49.324,03",1,1,"0,6638"
817,15649616,636,Spain,Male,60,7,"124.447,73",1,1,1,"141.364,62",1,0,"0,5762"
818,15607275,850,Spain,Male,39,6,"206.014,94",2,0,1,"42.774,84",1,0,"0,9455"
819,15749345,468,France,Female,22,1,"76.318,64",1,1,1,"194.783,12",0,0,"0,8266"
820,15797733,503,Germany,Male,30,10,"136.622,55",2,0,0,"47.310,24",0,0,"0,8999"
821,15702277,650,France,Male,34,4,"106.005,54",1,0,1,"142.995,32",0,0,"0,8327"
822,15797502,706,Spain,Male,24,2,"141.078,57",1,1,1,"24.402,87",0,0,"0,8991"
823,15786078,850,France,Female,28,9,"0,00",2,1,0,"185.821,41",0,0,"0,9323"
824,15614934,625,Germany,Female,37,4,"142.711,81",1,1,0,"35.625,41",0,1,"0,6572"
825,15686812,692,Spain,Female,44,8,"0,00",1,0,1,"159.069,37",0,1,"0,5253"
826,15661507,587,Spain,Male,45,6,"0,00",1,0,0,"158.684,81",0,1,"0,7335"
827,15733247,850,France,Male,33,10,"0,00",1,1,0,"4.861,72",1,0,"0,7793"
828,15692463,799,Spain,Female,28,3,"142.253,65",1,1,0,"45.042,56",0,0,"0,6304"
829,15611430,690,France,Male,54,5,"0,00",1,1,0,"12.847,61",1,1,"0,9039"
830,15600583,633,France,Male,31,1,"0,00",1,1,0,"48.606,71",0,0,"0,7206"
831,15771742,580,Germany,Male,38,9,"115.442,19",2,1,0,"128.481,50",1,0,"0,8142"
832,15608226,513,Spain,Male,72,3,"98.903,06",1,1,1,"81.251,24",0,0,"0,8619"
833,15812191,553,France,Male,33,4,"118.082,89",1,0,0,"94.440,45",0,0,"0,7335"
834,15666453,611,Germany,Female,29,4,"78.885,88",2,1,1,"26.927,69",0,0,"0,9128"
835,15720929,604,France,Female,47,8,"62.094,71",3,0,0,"9.308,10",1,1,"0,9465"
836,15634310,509,France,Male,30,6,"0,00",2,1,0,"180.598,86",0,0,"0,9650"
837,15778897,630,France,Female,28,1,"0,00",2,1,1,"133.267,78",0,0,"0,9408"
838,15592761,710,France,Male,40,5,"0,00",2,0,0,"162.878,96",0,0,"0,9329"
839,15790067,614,Spain,Male,39,3,"151.914,93",1,0,0,"56.459,45",0,0,"0,6067"
840,15764174,612,Spain,Female,26,4,"0,00",2,1,1,"179.780,74",0,0,"0,9470"
841,15693817,539,Spain,Male,28,5,"0,00",2,1,0,"48.382,40",0,0,"0,9587"
842,15616529,613,Spain,Male,34,3,"0,00",1,1,1,"41.724,72",0,0,"0,7854"
843,15576550,619,Spain,Female,38,1,"0,00",1,1,0,"112.442,63",1,0,"0,5181"
844,15588235,654,France,Female,24,8,"145.081,73",1,1,1,"130.075,07",0,0,"0,7987"
845,15608595,748,France,Female,39,3,"157.371,54",1,0,1,"97.734,30",0,0,"0,6761"
846,15599591,600,Germany,Female,39,7,"88.477,36",2,1,0,"58.632,37",0,0,"0,7751"
847,15723989,646,France,Male,40,5,"93.680,43",2,1,1,"179.473,26",0,0,"0,9364"
848,15786153,644,Germany,Male,47,9,"137.774,11",2,1,0,"151.902,78",0,1,"0,5246"
849,15577313,619,France,Male,44,3,"116.967,68",1,1,0,"5.075,17",1,1,"0,5559"
850,15677105,706,Germany,Female,46,4,"105.214,58",1,1,0,"108.699,59",1,1,"0,8996"
851,15701081,785,France,Male,36,2,"0,00",1,0,1,"61.811,10",0,0,"0,7681"
852,15577999,850,France,Female,62,1,"124.678,35",1,1,0,"70.916,00",1,1,"0,9128"
853,15812210,497,Germany,Female,32,8,"111.537,23",4,1,1,"9.497,99",1,1,"0,7709"
854,15790763,599,Spain,Female,49,2,"0,00",2,1,0,"111.190,53",0,0,"0,5736"
855,15734999,634,Spain,Male,36,2,"85.996,19",1,1,0,"15.887,68",0,0,"0,7064"
856,15810944,586,France,Female,35,7,"0,00",2,1,0,"70.760,69",0,0,"0,8997"
857,15570002,625,Germany,Female,55,8,"118.772,71",4,0,0,"135.853,62",1,1,"0,9884"
858,15709135,691,Germany,Male,30,7,"101.231,77",2,0,0,"156.529,44",0,0,"0,9025"
859,15743490,795,Germany,Female,56,9,"94.348,94",1,1,0,"29.239,29",1,1,"0,9481"
860,15651369,626,France,Male,21,1,"0,00",2,1,0,"66.232,23",0,0,"0,9676"
861,15720838,689,Spain,Female,31,3,"139.799,63",1,0,1,"120.663,57",0,0,"0,7802"
862,15569526,601,France,Male,40,10,"98.627,13",2,0,0,"77.977,69",0,0,"0,8889"
863,15750803,693,France,Female,30,6,"127.992,25",1,1,1,"50.457,20",0,0,"0,7844"
